title	link	date	title_corrected
Cómo la migración impulsa a la economía chilena - Publimetro Chile	https://www.publimetro.cl/cl/noticias/2019/06/11/migracion-crecimiento-economia-chile-banco-central.html	2019-06-11	Cómo la migración impulsa a la economía chilena
Día mundial del refugiado: Los dramáticos testimonios de desplazados - LaTercera	https://www.latercera.com/mundo/noticia/dia-mundial-del-refugiado-los-dramaticos-testimonios-desplazados/708193/	2019-06-20	Día mundial del refugiado: Los dramáticos testimonios de desplazados
DC Comics vuelve a pedir que sus lectores sean como Superman y estén con los refugiados - Mouse	https://www.latercera.com/mouse/dc-comics-sean-como-superman-refugiados/	2019-06-20	DC Comics vuelve a pedir que sus lectores sean como Superman y estén con los refugiados
Migración Crisis de refugiados venezolanos podría ser la mayor del mundo en 2020 - LaTercera	https://www.latercera.com/mundo/noticia/crisis-de-refugiados-venezolanos/712014/	2019-06-23	Migración Crisis de refugiados venezolanos podría ser la mayor del mundo en 2020
OEA solicita que migrantes venezolanos reciban estatus de refugiados - LaTercera	https://www.latercera.com/mundo/noticia/oea-solicita-migrantes-venezolanos-reciban-estatus-refugiados/720161/	2019-06-28	OEA solicita que migrantes venezolanos reciban estatus de refugiados
"Ministra vocera sostiene que Chile recibirá migrantes ""hasta que el país resista"" - Diario Financiero"	https://www.df.cl/noticias/economia-y-politica/gobierno/ministra-vocera-sostiene-que-chile-recibira-migrantes-hasta-que-el-pais/2019-07-08/165938.html	2019-07-08	"Ministra vocera sostiene que Chile recibirá migrantes ""hasta que el país resista"""
¿Cuánto ha aumentado el gasto destinado por el Estado chileno a los inmigrantes? - Diario Financiero	https://www.df.cl/noticias/economia-y-politica/pais/cuanto-ha-aumentado-el-gasto-destinado-por-el-estado-chileno-a-los/2019-07-09/165319.html	2019-07-09	¿Cuánto ha aumentado el gasto destinado por el Estado chileno a los inmigrantes?
Jeanne Lafortune desestima efecto de la migración en los sueldos - Diario Financiero	https://www.df.cl/noticias/economia-y-politica/macro/jeanne-lafortune-desestima-efecto-de-la-migracion-en-los-sueldos/2019-07-24/130635.html	2019-07-24	Jeanne Lafortune desestima efecto de la migración en los sueldos
“La peor tragedia mediterránea”: más de 100 migrantes desaparecen en la costa de Libia tras naufragio - Publimetro Chile	https://www.publimetro.cl/cl/noticias/2019/07/25/tragedia-mar-mediterraneo-unos-150-migrantes-desaparecen-la-costa-libia-tras-naufragio.html	2019-07-25	“La peor tragedia mediterránea”: más de 100 migrantes desaparecen en la costa de Libia tras naufragio
Migrantes muestran sello emprendedor: este año extranjeros han creado el 10% de las empresas - df.cl	https://www.df.cl/noticias/economia-y-politica/macro/migrantes-muestran-sello-emprendedor-este-ano-extranjeros-han-creado-el/2019-08-09/202814.html	2019-08-12	Migrantes muestran sello emprendedor: este año extranjeros han creado el 10% de las empresas
Quién es Filippo Grandi, el máximo representante de la ONU para los refugiados, y cómo será su paso por Chile - LaTercera	https://www.latercera.com/nacional/noticia/quien-filippo-grandi-maximo-representante-la-onu-los-refugiados-sera-paso-chile/779396/	2019-08-12	Quién es Filippo Grandi, el máximo representante de la ONU para los refugiados, y cómo será su paso por Chile
Migración Los planes de la primera entidad financiera enfocada 100% en los inmigrantes - LaTercera	https://www.latercera.com/pulso-trader/noticia/los-planes-la-primera-entidad-financiera-enfocada-los-inmigrantes/788568/	2019-08-19	Migración Los planes de la primera entidad financiera enfocada 100% en los inmigrantes
Migrantes Las comunas que llegan a poblar los extranjeros que vienen a Chile - LaTercera	https://www.latercera.com/nacional/noticia/las-comunas-llegan-poblar-los-extranjeros-vienen-chile/790547/	2019-08-21	Migrantes Las comunas que llegan a poblar los extranjeros que vienen a Chile
Presidenta de la UDI y su polémica visión del trabajo: “Se han creado más empleo, pero la mayoría se están quedando en manos de migrantes” - Publimetro Chile	https://www.publimetro.cl/cl/noticias/2019/08/24/udi-van-rysselberghe-se-ha-creado-mas-empleo-esta-quedando-manos-migrantes.html	2019-08-24	Presidenta de la UDI y su polémica visión del trabajo: “Se han creado más empleo, pero la mayoría se están quedando en manos de migrantes”
"Aporte de la migración podrá apreciarse en ""Historias de vida - Capítulo Chile"" - Publimetro Chile"	https://www.publimetro.cl/cl/noticias/2019/09/02/aporte-de-la-migracion-podra-apreciarse-en-historias-de-vida-capitulo-chile.html	2019-09-02	"Aporte de la migración podrá apreciarse en ""Historias de vidaCapítulo Chile"""
La migración pone a prueba a las democracias - Diario Financiero	https://www.df.cl/noticias/opinion/cartas/la-migracion-pone-a-prueba-a-las-democracias/2019-09-25/204758.html	2019-09-25	La migración pone a prueba a las democracias
"Agencia de la ONU denuncia ""situación trágica"" en campamento de refugiados en Grecia - LaTercera"	https://www.latercera.com/mundo/noticia/onu-denuncia-situacion-tragica-campamento-refugiados-grecia/840541/	2019-09-30	"Agencia de la ONU denuncia ""situación trágica"" en campamento de refugiados en Grecia"
El supuesto saqueo del GAM, venezolanos entrando como refugiados y una senadora preocupada por perder el gobierno: Fact Checking en emergencia parte IV - LaTercera	https://www.latercera.com/la-tercera-pm/noticia/supuesto-saqueo-del-gam-venezolanos-entrando-refugiados-una-senadora-preocupada-perder-gobierno-fact-checking-emergencia-parte-iv/873258/	2019-10-22	El supuesto saqueo del GAM, venezolanos entrando como refugiados y una senadora preocupada por perder el gobierno: Fact Checking en emergencia parte IV
Historias de emprendedores extranjeros en Chile - Diario Financiero	https://www.df.cl/noticias/tendencias/df-lab/emprendedores-con-nuevo-acento/2019-11-22/192214.html	2019-11-25	Historias de emprendedores extranjeros en Chile
Argentina aclara que estatus de refugiado a Evo Morales sigue en trámite tras orden de arresto emitida por Bolivia - LaTercera	https://www.latercera.com/mundo/noticia/argentina-concede-estatus-refugiado-evo-morales-tras-orden-arresto-emanada-bolivia/944268/	2019-12-18	Argentina aclara que estatus de refugiado a Evo Morales sigue en trámite tras orden de arresto emitida por Bolivia
Dos millones de migrantes en una década - LaTercera	https://especiales.latercera.com/una-decada-vertiginosa/migrantes/	2019-12-29	Dos millones de migrantes en una década
Voto de los extranjeros residentes en Chile - Diario Financiero	https://www.df.cl/noticias/opinion/columnistas/voto-de-los-extranjeros-residentes-en-chile/2020-02-19/185717.html	2020-02-20	Voto de los extranjeros residentes en Chile
Los extranjeros que buscan empleo en Chile: ¿Quiénes son? y ¿A qué postulan? - Diario Financiero	https://www.df.cl/noticias/economia-y-politica/laboral-personas/los-extranjeros-que-buscan-empleo-en-chile-quienes-son-y-a-que/2020-02-24/123155.html	2020-02-24	Los extranjeros que buscan empleo en Chile: ¿Quiénes son? y ¿A qué postulan?
Migrantes y educación sísmica: ¿qué tan preparados están los extranjeros en Chile ante un terremoto? - LaTercera	https://www.latercera.com/que-pasa/noticia/migrantes-y-educacion-sismica-que-tan-preparados-estan-los-extranjeros-en-chile-ante-un-terremoto/SZSTE5IABVBE3F3AHZDEFHMTWU/	2020-02-27	Migrantes y educación sísmica: ¿qué tan preparados están los extranjeros en Chile ante un terremoto?
INE actualiza foto del mercado laboral: más mujeres ocupadas y alta presencia de migrantes - Diario Financiero	https://www.df.cl/noticias/economia-y-politica/pais/ine-actualiza-foto-del-mercado-laboral-mas-mujeres-ocupadas-y-alta/2020-02-27/201533.html	2020-02-28	INE actualiza foto del mercado laboral: más mujeres ocupadas y alta presencia de migrantes
Participación laboral de extranjeros - Diario Financiero	https://www.df.cl/noticias/opinion/cartas/participacion-laboral-de-extranjeros/2020-03-10/173917.html	2020-03-10	Participación laboral de extranjeros
Coronavirus Vulnerabilidad y pobreza: cómo afecta a los migrantes y sus familias la pandemia de coronavirus - La Tercera	https://www.latercera.com/que-pasa/noticia/vulnerabilidad-y-pobreza-como-afecta-a-los-migrantes-y-sus-familias-la-pandemia-de-coronavirus/I2E4M77KRVBWNCNNMMVQYPQRQM/	2020-03-26	Coronavirus Vulnerabilidad y pobreza: cómo afecta a los migrantes y sus familias la pandemia de coronavirus
Coronavirus estaría acelerando la migración de las PYME al e-commerce - Diario Financiero	https://www.df.cl/noticias/df-lab/innovacion-y-startups/coronavirus-estaria-acelerando-la-migracion-de-las-pyme-al-e-commerce/2020-04-01/133155.html	2020-04-01	Coronavirus estaría acelerando la migración de las PYME al e-commerce
Extienden vigencia de cédulas a migrantes y digitalizan trámites para extranjeros - Diario Financiero	https://www.df.cl/noticias/economia-y-politica/politica/extienden-vigencia-de-cedulas-a-migrantes-y-digitalizan-tramites-para/2020-04-01/193743.html	2020-04-01	Extienden vigencia de cédulas a migrantes y digitalizan trámites para extranjeros
Ignacio Canals y el impacto del coronavirus en los migrantes - Diario Financiero	https://www.df.cl/noticias/tendencias/ignacio-canals-y-el-impacto-del-coronavirus-en-los-migrantes/2020-04-01/135506.html	2020-04-01	Ignacio Canals y el impacto del coronavirus en los migrantes
El desconocido paradero de Kim Jong Un: ¿Está refugiado por el coronavirus en Wonsan? - La Tercera	https://www.latercera.com/la-tercera-pm/noticia/el-desconocido-paradero-de-kim-jong-un-esta-refugiado-por-el-coronavirus-en-wonsan/QWH7SOL6K5GN3J32P2XNL2NP3Q/	2020-04-29	El desconocido paradero de Kim Jong Un: ¿Está refugiado por el coronavirus en Wonsan?
120 migrantes peruanos en situación de calle fueron acogidos por el Arzobispado de Santiago - Publimetro Chile	https://www.publimetro.cl/cl/noticias/2020/05/06/peruanos-arzobispo.html	2020-05-06	120 migrantes peruanos en situación de calle fueron acogidos por el Arzobispado de Santiago
Pandemia acelera migración al pago sin contacto en América Latina y el Caribe - Diario Financiero	https://www.df.cl/noticias/df-lab/transformacion-digital/pandemia-acelera-migracion-al-pago-sin-contacto-en-america-latina-y-el-caribe/2020-06-02/184755.html	2020-06-03	Pandemia acelera migración al pago sin contacto en América Latina y el Caribe
Cuarentena en la calle y con frío: 190 ciudadanos peruanos fueron trasladados a un liceo de Independencia - Publimetro Chile	https://www.publimetro.cl/cl/noticias/2020/06/05/ciudadanos-peruanos-trasladados-liceo.html	2020-06-05	Cuarentena en la calle y con frío: 190 ciudadanos peruanos fueron trasladados a un liceo de Independencia
Mujer migrante en pandemia: “Somos 1700 familias y las cajas de alimentos que llegaron no alcanzan a cubrir ni el 10%” - La Tercera	https://www.latercera.com/paula/noticia/mujer-migrante-en-pandemia-somos-1700-familias-y-las-cajas-de-alimentos-que-llegaron-no-alcanzan-a-cubrir-ni-el-10/SNMSHB65KRHHHEAPLABRXC3XSE/	2020-06-12	Mujer migrante en pandemia: “Somos 1700 familias y las cajas de alimentos que llegaron no alcanzan a cubrir ni el 10%”
Ya no hay migrantes en la calle: todos fueron llevados a albergues - Publimetro Chile	https://www.publimetro.cl/cl/noticias/2020/06/13/ya-no-migrantes-la-calle-todos-fueron-llevados-albergues.html	2020-06-13	Ya no hay migrantes en la calle: todos fueron llevados a albergues
Adú, la conmovedora película española sobre un niño migrante - Finde	https://finde.latercera.com/series-y-peliculas/adu-netflix-espana/	2020-07-01	Adú, la conmovedora película española sobre un niño migrante
En prisión preventiva quedan dueños de restaurante Lai Thai por tráfico de migrantes y personas para trabajos forzosos - Publimetro Chile	https://www.publimetro.cl/cl/noticias/2020/07/04/prision-preventiva-duenos-restaurante-lai-thai-trafico-migrantes-personas.html	2020-07-04	En prisión preventiva quedan dueños de restaurante Lai Thai por tráfico de migrantes y personas para trabajos forzosos
Netflix Desplazados: el drama de los migrantes bajo la mirada de Cate Blanchett La actriz australiana - Finde	https://finde.latercera.com/series-y-peliculas/desplazados-serie-netflix-cate-blanchett/	2020-07-08	Netflix Desplazados: el drama de los migrantes bajo la mirada de Cate Blanchett La actriz australiana
Voces La desafiante situación de trabajadores migrantes rurales en Chile - La Tercera	https://www.latercera.com/opinion/noticia/la-desafiante-situacion-de-trabajadores-migrantes-rurales-en-chile/FZYWTSB6QNGBBCBZSFJO73O4YU/	2020-07-24	Voces La desafiante situación de trabajadores migrantes rurales en Chile
LT Domingo A la caza del coyote: El tráfico de migrantes se reactiva en pandemia - La Tercera	https://www.latercera.com/la-tercera-domingo/noticia/a-la-caza-del-coyote-el-trafico-de-migrantes-se-reactiva-en-pandemia/6UUIMACADFE2RHU7CF3INIZVNQ/	2020-07-26	LT Domingo A la caza del coyote: El tráfico de migrantes se reactiva en pandemia
Por qué la audiencia se ha refugiado en las teleseries clásicas en Chile y Latinoamérica para resistir el encierro - La Tercera	https://www.latercera.com/entretencion/noticia/por-que-la-audiencia-se-ha-refugiado-en-las-teleseries-clasicas-en-chile-y-latinoamerica-para-resistir-el-encierro/BBBMMI3DIVEGRDB73KUNIVLRLI/	2020-08-07	Por qué la audiencia se ha refugiado en las teleseries clásicas en Chile y Latinoamérica para resistir el encierro
Los temas laborales que toca la ley de migración que aún no logra avanzar en el Congreso - Diario Financiero	https://www.df.cl/noticias/economia-y-politica/laboral-personas/los-temas-laborales-que-toca-la-ley-de-migracion-que-aun-no-logra/2020-08-10/151925.html	2020-08-10	Los temas laborales que toca la ley de migración que aún no logra avanzar en el Congreso
Ley de migraciones: Gobierno pide rectificar “turismo laboral” y prevé llegada de 500 mil extranjeros post pandemia - Diario Financiero	https://www.df.cl/noticias/economia-y-politica/ley-de-migraciones-gobierno-pide-rectificar-turismo-laboral-y-preve/2020-08-11/123400.html	2020-08-11	Ley de migraciones: Gobierno pide rectificar “turismo laboral” y prevé llegada de 500 mil extranjeros post pandemia
"""Turismo laboral"" tensiona votación de proyecto de migración - Diario Financiero"	https://www.df.cl/noticias/economia-y-politica/pais/migracion-turismo-laboral-tensiona-al-senado-ad-portas-de-la-votacion/2020-08-18/113842.html	2020-08-18	"""Turismo laboral"" tensiona votación de proyecto de migración"
